random_ID,NZDep2006,ch_asian,ch_euro,ch_maori,ch_melaa,ch_other,ch_pacific,m_age,m_asian,m_euro,m_maori,m_melaa,m_other,m_pacific,m_wklfs_code,d_age,d_asian,d_euro,d_maori,d_melaa,d_other,d_pacific,d_wklfs_code,bedroom_count_code,m_years_at_addr_code,m_tenure_holder_code,m_education,m_work_hours,m_smoke,m_income_srce7,m_income_srce8,m_income_srce9,m_income_srce10,m_income_srce11,m_income_srce12,d_years_at_addr_code,d_tenure_holder_code,d_education,d_work_hours,d_smoke,d_income_srce7,d_income_srce8,d_income_srce9,d_income_srce10,d_income_srce11,d_income_srce12,ch_sex,child_depend_family_type_code,d_family_role_code,heat_fuel,m_family_role_code,telecomm1_code,telecomm2_code,telecomm4_code,usual_resdnt_count_code,twin,singparstat,total_income_hhld_code
8075,10,0,0,0,0,0,1,24,0,0,0,0,0,1,4,32,0,0,0,0,NA,NA,1,3,4,1,8,0,1,0,0,0,0,0,0,4,2,0,44,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,7,1,1,NA
8076,1,0,1,0,0,0,0,39,0,1,0,NA,0,0,4,42,0,1,0,0,0,0,1,4,2,NA,NA,0,3,0,0,0,0,0,0,7,1,11,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,NA
8077,4,0,1,0,0,0,0,38,0,1,0,0,0,0,4,40,0,1,0,0,0,0,1,3,13,1,0,0,3,0,0,0,0,0,0,13,1,8,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,NA
8078,10,0,0,0,0,0,1,24,0,0,0,0,0,1,2,29,0,0,0,0,0,1,1,2,2,2,NA,0,1,0,0,0,0,0,0,1,2,8,45,3,0,0,0,0,0,0,2,21,1,1,1,99,2,99,3,1,1,NA
8080,4,0,1,0,0,0,0,29,0,1,0,0,0,0,4,31,0,1,0,0,0,0,1,3,3,2,7,0,2,0,0,0,0,0,0,3,2,1,65,1,0,0,0,0,0,0,1,21,1,1,1,99,2,4,4,1,1,NA
8081,7,0,1,1,0,0,0,19,0,NA,NA,NA,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,0,0,1,0,1,1,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,2,31,NA,1,1,1,2,99,6,1,2,NA
8082,2,0,1,0,0,0,0,30,0,1,0,0,0,0,1,33,0,1,0,0,0,0,1,3,1,2,12,32,3,0,0,0,0,0,0,1,2,13,55,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,NA
8083,1,0,1,0,0,0,0,28,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,4,0,1,9,0,2,0,0,0,0,0,0,4,1,2,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,NA
8084,8,0,0,1,0,0,1,19,0,0,0,0,0,1,4,18,0,1,1,0,0,0,1,3,0,NA,NA,0,3,0,1,0,0,1,0,11,2,11,0,3,0,1,0,0,1,0,1,21,1,1,1,1,2,4,8,1,1,NA
8085,7,0,1,0,0,0,0,35,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,NA,1,10,0,3,0,0,0,0,0,0,5,1,8,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,NA
8086,4,0,1,0,0,0,1,32,0,1,0,0,0,0,4,32,0,0,0,0,0,1,1,3,3,1,11,0,2,0,0,0,0,0,0,7,1,0,53,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,NA
8087,5,0,1,1,0,0,0,17,0,1,1,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,3,0,2,2,10,2,1,0,1,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,2,31,NA,1,1,1,2,4,4,1,2,NA
8088,10,0,1,0,0,0,0,38,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,4,0,1,4,0,1,0,0,0,0,0,0,0,2,1,40,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,6,1,1,NA
8089,1,0,1,0,0,0,0,32,0,1,0,0,0,0,2,42,0,1,0,0,0,0,1,4,5,1,11,12,1,0,0,0,0,0,0,4,1,0,50,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,NA
8090,7,0,1,0,0,0,0,29,0,1,0,0,0,0,4,26,0,0,0,0,1,0,1,3,1,1,2,0,3,0,0,0,0,0,0,1,1,8,38,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,NA
8091,7,0,1,0,0,0,0,20,0,1,0,0,0,0,4,21,0,1,NA,0,NA,NA,2,2,0,2,11,0,3,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,NA
8092,3,0,1,0,0,0,0,36,0,1,0,0,0,0,2,38,0,1,0,0,0,0,1,4,3,1,1,9,NA,0,0,0,0,0,0,2,1,8,45,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,NA
8093,7,0,1,0,0,0,0,29,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,2,0,2,2,0,2,0,0,0,0,0,0,0,2,NA,40,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,NA
8094,4,1,1,1,0,0,0,39,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2,2,8,2,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,2,31,NA,1,1,1,99,99,3,1,2,NA
8095,5,0,1,0,0,0,0,40,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,4,6,1,1,0,1,0,0,0,0,0,0,7,1,1,40,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,NA
8096,5,0,1,0,0,0,0,39,0,1,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,NA,NA,6,2,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,2,31,NA,1,1,1,2,4,3,1,2,NA
8097,4,0,1,0,0,0,0,22,0,1,0,0,0,0,4,27,0,1,0,0,0,0,1,3,0,2,0,0,3,0,0,0,0,0,0,0,2,NA,45,1,0,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,NA
8098,10,0,0,1,0,0,0,33,0,1,1,0,0,0,4,35,0,0,1,0,0,0,1,4,3,2,2,0,1,0,0,0,0,0,0,6,2,7,41,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,NA
8099,6,0,1,1,0,0,0,34,0,1,0,0,0,0,NA,37,0,0,1,0,0,0,1,3,2,NA,NA,0,3,0,0,0,0,0,0,1,1,11,38,2,0,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,NA
8100,7,0,1,0,0,0,0,37,0,1,0,0,0,0,2,38,0,1,0,0,0,0,1,3,2,2,10,6,2,0,0,0,0,0,0,4,2,11,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,NA
8101,3,0,1,0,0,0,0,36,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,4,5,1,11,0,3,0,0,0,0,0,0,5,1,13,51,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,NA
8102,10,0,0,1,0,0,0,22,0,0,1,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,3,0,2,7,0,2,0,1,1,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,1,31,NA,1,1,1,2,4,3,1,2,NA
8103,3,0,0,1,0,1,0,33,0,0,0,0,1,0,2,47,NA,NA,NA,NA,NA,NA,1,4,4,1,11,20,2,0,0,0,0,0,0,1,1,3,55,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,NA
8104,9,0,0,1,0,0,0,27,0,0,1,0,0,0,4,25,0,0,1,0,0,0,2,2,0,2,NA,0,NA,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,21,1,1,1,1,99,99,4,1,1,NA
8105,7,1,1,0,0,0,0,21,1,1,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,3,0,2,1,0,2,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,1,31,NA,1,1,1,2,99,3,1,2,NA
8107,8,0,0,1,0,0,0,27,0,0,1,0,0,0,4,28,NA,0,1,0,0,0,3,2,0,2,1,0,1,0,0,0,0,0,0,NA,NA,NA,0,1,0,0,0,0,0,0,1,21,1,0,1,1,99,99,5,1,1,NA
8109,7,0,1,0,0,0,1,29,0,0,0,0,0,1,4,26,0,0,0,0,0,1,4,2,19,2,1,0,3,0,0,0,0,0,1,NA,2,0,0,1,0,0,0,0,0,1,2,21,1,1,1,1,2,99,6,1,1,NA
8110,4,0,0,1,0,0,1,53,0,1,1,0,0,0,2,59,0,1,0,0,0,0,1,5,17,1,1,25,3,0,0,0,0,0,0,0,2,0,41,1,0,0,0,0,0,0,1,23,1,1,1,1,2,4,5,1,1,NA
8111,8,0,1,1,0,0,1,23,0,1,1,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,0,3,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,1,31,NA,1,1,1,99,99,3,1,2,NA
8112,4,0,0,0,0,1,0,32,0,1,0,0,1,0,4,31,0,0,0,0,1,0,1,3,5,2,2,0,1,0,0,0,0,0,0,1,2,0,70,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,NA
8113,4,0,1,0,0,0,0,31,0,1,0,0,0,0,4,26,0,1,0,0,0,0,1,3,2,2,1,0,NA,0,0,0,0,0,0,0,2,2,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,NA
8114,3,0,1,0,0,0,0,34,0,1,0,0,0,0,4,43,0,1,0,0,0,0,1,2,1,1,4,0,2,0,0,0,0,0,0,15,1,1,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,NA
8115,7,1,0,0,0,0,0,28,1,0,0,0,0,0,2,34,1,0,0,0,0,0,2,3,3,1,9,30,3,0,0,0,0,0,0,3,2,0,10,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,NA
8116,4,0,1,0,0,0,0,34,0,1,0,0,0,0,4,40,NA,1,NA,NA,NA,NA,NA,3,0,1,1,0,2,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,NA
8118,3,0,1,0,0,0,0,32,0,1,0,0,0,0,4,32,NA,NA,NA,0,NA,0,1,3,0,2,11,0,3,0,0,0,0,0,1,NA,2,2,45,3,0,0,0,0,0,1,1,21,1,1,1,1,2,4,6,1,1,NA
8119,8,0,0,0,0,0,1,36,0,0,0,0,0,1,1,30,0,0,0,0,0,1,1,3,0,2,2,40,2,0,0,0,0,0,0,5,2,1,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,5,1,1,NA
8120,6,1,0,0,0,0,0,29,1,0,0,0,0,0,1,32,1,0,0,0,0,0,1,3,2,1,6,53,3,0,0,0,0,0,0,5,1,11,60,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,NA
8121,9,0,0,0,0,0,1,30,0,0,0,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,30,2,5,0,3,0,0,1,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,1,31,NA,1,1,1,2,4,5,1,2,NA
8123,9,0,0,0,0,0,1,35,0,0,0,0,0,1,4,35,0,0,NA,0,0,1,2,3,0,2,1,0,3,0,0,0,0,0,0,7,2,NA,1,NA,0,0,0,0,0,0,1,21,1,1,1,99,2,99,7,1,1,NA
8124,2,0,0,0,0,0,1,26,0,0,0,0,0,1,4,28,NA,0,NA,NA,NA,1,4,4,6,1,8,0,3,0,0,0,0,0,0,0,NA,NA,0,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,NA
8126,3,0,0,0,0,1,0,35,0,0,0,0,1,0,2,38,0,0,0,0,1,0,1,4,2,1,8,15,3,0,0,0,0,0,0,4,1,10,42,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,NA
8129,2,0,1,0,0,1,0,27,0,1,0,0,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,8,0,3,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,2,31,NA,1,1,1,2,4,2,1,2,NA
8130,3,0,1,0,0,0,0,31,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,3,2,1,11,0,3,0,0,0,0,0,0,5,1,10,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,NA
8131,7,0,1,0,0,1,0,29,0,1,0,0,1,0,2,31,0,1,0,0,0,0,1,3,2,1,1,0,1,0,0,0,0,0,0,0,1,10,44,2,0,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,NA
8132,7,0,1,0,0,0,0,31,0,1,0,0,0,0,1,30,0,1,0,0,0,0,1,3,4,1,3,NA,3,0,0,0,0,0,0,5,1,3,40,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,NA
8134,2,0,1,0,0,0,0,37,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,3,1,1,1,0,2,0,0,0,0,0,0,1,1,2,42,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,NA
8135,2,0,1,0,0,0,0,26,0,1,0,0,0,0,4,28,0,1,0,0,0,0,1,3,0,2,7,0,3,0,0,0,0,0,0,0,2,8,50,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,NA
8136,1,1,0,0,0,0,0,28,1,0,0,0,0,0,4,42,1,0,0,0,0,0,1,3,0,2,11,0,3,0,0,0,0,0,0,4,2,13,45,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,6,1,1,NA
8137,2,0,1,0,0,0,0,35,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,4,5,1,2,0,NA,0,0,0,0,0,0,5,1,8,50,NA,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,NA
8139,10,0,0,0,0,0,1,20,0,0,0,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,0,2,1,0,3,0,1,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,1,31,NA,1,1,1,99,99,5,1,2,NA
8140,1,0,1,0,0,0,0,34,0,1,0,0,0,0,4,36,NA,1,NA,NA,0,NA,NA,4,3,1,8,0,3,0,0,0,0,0,0,2,NA,14,0,NA,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,NA
8141,7,0,0,0,0,0,1,24,0,1,0,0,0,0,4,31,0,0,0,0,0,1,1,4,2,2,8,40,1,0,1,1,1,0,0,0,2,1,40,1,0,1,1,1,0,1,1,21,1,1,1,1,99,99,6,1,1,NA
8142,3,0,0,0,0,1,0,28,0,0,0,0,1,0,4,27,0,1,0,0,0,0,1,2,4,2,7,0,2,0,0,0,0,0,0,3,2,2,45,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,NA
8145,5,0,1,1,0,0,0,32,0,1,1,0,0,0,1,30,0,1,0,0,0,0,1,4,2,2,1,40,1,0,0,0,0,0,0,2,2,8,41,2,0,0,0,0,0,0,2,23,1,1,1,1,2,4,7,1,1,NA
8146,2,0,1,0,0,0,0,25,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,3,3,2,0,0,2,0,0,0,0,0,0,3,2,0,60,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,NA
8147,3,0,0,1,0,0,0,22,0,1,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,1,0,1,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,2,31,NA,1,1,1,2,99,2,1,2,NA
8148,4,1,0,0,0,0,0,28,1,0,0,0,0,0,4,27,1,0,0,0,0,0,1,3,4,1,9,0,3,0,0,0,0,0,0,0,1,6,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,NA
8149,3,0,1,0,0,0,0,32,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,3,NA,1,6,0,2,0,0,0,0,0,0,NA,1,8,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,NA
8150,3,0,1,0,0,0,0,27,0,1,0,0,0,0,2,27,0,1,0,0,0,0,1,3,4,1,0,4,3,0,0,0,0,0,0,7,1,8,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,NA
8151,2,0,1,0,0,0,0,36,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,3,5,1,11,0,3,0,0,0,0,0,0,9,1,9,55,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,NA
8152,1,0,0,0,0,1,0,32,0,0,0,0,1,0,2,33,0,0,0,0,1,0,1,4,5,1,11,5,3,0,0,0,0,0,0,2,1,11,60,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,NA
8153,1,0,1,0,0,0,0,32,0,1,0,0,0,0,4,41,0,1,0,0,0,0,3,3,0,2,13,0,3,0,0,0,0,0,0,0,2,10,0,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,NA
8154,10,0,0,1,0,0,0,24,0,0,1,0,0,0,4,26,0,0,1,0,0,0,4,4,7,2,0,0,1,1,1,1,0,0,0,NA,2,1,46,1,1,1,1,0,0,0,2,21,1,1,1,1,99,99,9,1,1,NA
8155,1,0,1,0,0,0,0,31,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,4,0,2,2,0,3,0,0,0,0,0,0,0,2,9,44,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,NA
8156,8,0,1,0,0,0,0,19,0,1,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,3,0,2,0,0,1,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,1,31,NA,1,1,1,99,99,3,1,2,NA
8157,2,0,1,0,0,0,0,30,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,3,3,1,11,0,3,0,0,0,0,0,0,0,1,13,NA,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,4,1,1,NA
8159,9,0,0,1,0,0,0,20,0,0,1,0,0,0,4,24,0,0,1,0,0,0,1,4,0,2,1,0,2,0,0,0,0,0,0,0,2,8,NA,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,NA
8160,2,0,1,0,0,0,0,32,0,1,0,0,0,0,2,37,0,1,0,0,0,0,1,6,1,1,2,2,1,0,0,0,0,0,0,0,1,0,38,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,6,1,1,NA
8161,3,0,1,0,0,0,0,38,0,1,0,0,0,0,2,43,0,1,0,0,0,0,1,3,1,2,11,8,2,0,0,0,0,0,0,1,2,12,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,NA
8162,7,0,1,0,0,0,0,29,0,1,0,0,0,0,4,26,0,1,0,0,0,0,1,3,1,2,1,0,2,0,0,0,0,0,0,0,2,0,NA,2,0,0,0,0,0,0,1,21,1,1,1,99,2,99,5,1,1,NA
8163,6,0,1,0,0,1,0,32,0,1,0,0,0,0,4,34,0,1,0,0,0,0,2,3,0,1,8,0,2,0,0,0,0,0,0,0,NA,NA,0,2,0,0,0,0,0,0,1,21,1,1,1,99,2,99,3,1,1,NA
8164,6,0,1,0,0,0,0,41,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,3,3,1,2,0,3,0,0,0,0,0,0,2,1,9,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,NA
8165,10,0,1,1,0,0,0,32,0,1,1,0,0,0,2,36,0,1,0,0,0,0,1,4,0,2,8,0,2,0,0,0,0,0,0,2,1,2,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,NA
8166,1,0,1,0,0,0,0,35,0,1,0,0,0,0,2,37,0,1,0,0,0,0,1,5,2,1,4,0,2,0,0,0,0,0,0,1,1,8,55,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,6,1,1,NA
8167,6,0,1,0,0,0,0,37,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,2,2,1,0,1,0,0,0,0,0,0,2,2,6,40,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,NA
8169,6,1,0,0,0,0,0,25,1,0,0,0,0,0,2,33,1,0,0,0,0,0,1,2,0,2,11,25,3,0,0,0,0,0,0,0,2,11,40,1,0,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,NA
8170,4,0,1,0,0,0,0,32,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,3,3,1,8,0,3,0,0,0,0,0,0,3,1,11,30,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,NA
8171,2,1,0,0,0,0,0,32,1,0,0,0,0,0,4,38,1,0,0,0,0,0,1,4,0,1,11,0,3,0,0,0,0,0,0,0,1,11,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,NA
8172,3,0,0,0,0,1,0,27,0,0,0,0,1,0,4,38,0,0,0,0,1,0,1,5,1,1,11,0,3,0,0,0,0,0,0,1,1,8,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,NA
8173,2,0,0,0,0,1,0,39,0,0,0,0,1,0,4,36,0,1,0,0,0,0,1,3,0,1,3,0,3,0,0,0,0,0,0,2,1,8,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,NA
8174,7,0,1,1,0,0,0,20,0,1,0,0,0,0,4,24,0,0,1,0,0,0,1,4,0,2,1,0,1,0,0,0,0,0,0,0,2,0,40,1,0,0,0,0,0,0,1,21,1,1,1,1,99,99,3,1,1,NA
8177,5,0,1,0,0,0,0,38,0,1,0,0,0,0,1,33,0,1,0,0,0,0,1,3,12,2,1,43,1,0,0,0,0,0,0,12,2,3,44,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,6,1,1,NA
8180,4,0,1,0,0,0,0,34,0,1,0,0,0,0,1,34,0,1,0,0,0,0,1,3,5,1,8,40,3,0,0,0,0,0,0,4,1,11,NA,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,NA
8181,10,0,1,0,0,0,0,36,NA,0,NA,0,0,0,1,38,0,0,0,0,0,1,NA,2,12,1,NA,40,1,0,1,0,1,0,1,NA,2,NA,0,NA,0,1,0,1,0,1,2,21,1,1,1,1,2,99,7,1,1,NA
8182,3,0,0,0,0,1,0,25,0,1,0,0,1,0,4,33,0,0,0,0,1,0,1,2,0,2,2,0,3,0,0,0,0,0,0,1,2,8,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,NA
8185,2,1,0,0,0,0,0,32,1,0,0,0,0,0,3,38,1,0,0,0,0,0,1,4,0,2,8,0,3,0,0,0,0,0,0,0,2,4,48,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,NA
8186,10,0,1,1,0,0,0,34,0,1,1,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,2,9,2,0,0,1,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,2,31,NA,1,1,1,2,99,2,1,2,NA
8188,2,0,0,0,0,1,0,28,0,0,0,0,1,0,4,27,0,0,0,0,1,0,1,1,0,1,11,0,3,0,0,0,0,0,0,1,1,11,32,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,NA
8189,7,1,0,0,0,0,0,32,1,0,0,0,0,0,1,31,1,0,0,0,0,0,1,3,0,2,11,40,NA,0,0,0,0,0,0,3,2,10,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,NA
8190,10,0,1,1,0,0,0,31,0,1,1,0,0,0,2,30,0,0,0,0,1,0,1,4,2,1,0,12,2,0,0,0,0,0,0,2,1,1,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,NA
8191,9,0,1,0,0,0,1,34,0,1,0,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,8,2,NA,0,1,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,2,31,NA,1,1,1,99,99,3,1,2,NA
8192,8,1,0,0,0,0,0,33,1,0,0,0,0,0,4,37,1,0,0,0,0,0,1,2,2,2,4,0,3,0,0,0,0,0,0,3,2,4,45,NA,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,NA
8193,7,0,1,1,0,0,0,22,0,1,1,0,0,0,4,27,0,1,1,0,0,0,1,2,0,2,3,0,2,0,0,0,0,0,0,0,2,2,40,1,0,0,0,0,0,0,2,21,1,1,1,1,99,99,3,1,1,NA
8194,8,0,1,0,0,0,0,32,0,1,0,0,0,0,2,34,0,1,0,0,0,0,1,2,2,1,2,9,2,0,0,0,0,0,0,2,1,3,60,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,NA
8195,9,0,1,1,0,0,1,22,0,1,1,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,0,0,2,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,1,31,NA,1,1,99,2,4,4,1,2,NA
8196,1,0,1,0,0,0,0,32,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,3,0,1,2,0,3,0,0,0,0,0,0,0,1,8,60,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,NA
8197,4,0,1,0,0,0,0,29,0,1,0,0,0,0,4,31,0,1,0,0,0,0,1,3,4,2,10,0,NA,0,0,0,0,0,0,5,2,12,50,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,NA
8199,10,0,0,1,0,0,0,19,0,0,1,0,0,0,4,31,0,0,1,0,0,0,3,3,4,2,0,0,1,0,0,1,0,0,1,5,2,2,40,3,0,0,1,0,0,1,2,21,1,1,1,1,2,4,6,1,1,NA
8200,2,0,0,0,0,1,0,34,0,0,0,0,1,0,2,36,0,1,0,0,1,0,1,3,2,1,11,20,3,0,0,0,0,0,0,2,1,3,NA,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,NA
8201,2,0,1,1,0,0,0,19,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,5,0,2,1,35,2,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,2,31,NA,1,1,1,2,4,3,1,2,NA
8202,9,0,0,1,0,0,0,37,0,1,NA,NA,NA,NA,2,41,0,0,1,0,0,0,1,4,6,1,10,0,2,0,0,0,0,0,0,4,2,1,40,NA,0,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,NA
8203,2,1,1,0,0,0,0,33,1,0,0,0,0,0,4,36,1,0,0,0,0,0,1,4,0,2,8,0,3,0,0,0,0,0,0,0,2,3,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,NA
8204,1,0,1,0,0,0,0,39,0,1,0,0,0,0,4,40,0,1,0,0,0,0,1,3,2,1,11,0,3,0,0,0,0,0,0,2,1,11,NA,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,5,1,1,NA
8206,8,0,0,0,0,1,0,33,0,0,0,0,1,0,4,31,0,1,0,0,0,0,1,3,4,1,8,0,2,0,0,0,0,0,0,4,1,3,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,NA
8207,6,0,1,0,0,0,0,37,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,2,25,3,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,1,31,NA,1,1,1,2,4,2,1,2,NA
