random_ID,NZDep2006,ch_asian,ch_euro,ch_maori,ch_melaa,ch_other,ch_pacific,m_age,m_asian,m_euro,m_maori,m_melaa,m_other,m_pacific,m_wklfs_code,d_age,d_asian,d_euro,d_maori,d_melaa,d_other,d_pacific,d_wklfs_code,bedroom_count_code,m_years_at_addr_code,m_tenure_holder_code,m_education,m_work_hours,m_smoke,m_income_srce7,m_income_srce8,m_income_srce9,m_income_srce10,m_income_srce11,m_income_srce12,d_years_at_addr_code,d_tenure_holder_code,d_education,d_work_hours,d_smoke,d_income_srce7,d_income_srce8,d_income_srce9,d_income_srce10,d_income_srce11,d_income_srce12,ch_sex,child_depend_family_type_code,d_family_role_code,heat_fuel,m_family_role_code,telecomm1_code,telecomm2_code,telecomm4_code,usual_resdnt_count_code,twin,singparstat,total_income_hhld_code
7418,3,0,1,0,0,0,0,20,0,1,0,0,0,0,4,23,0,1,0,0,0,0,1,3,1,2,0,0,3,0,0,0,0,0,0,1,2,7,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
7419,7,0,1,0,0,0,0,32,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,3,?,1,11,0,?,0,0,0,0,0,0,1,1,1,60,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
7420,1,0,1,0,0,0,0,35,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,5,3,1,11,0,3,0,0,0,0,0,0,3,1,11,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
7421,4,0,1,0,0,0,0,30,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,3,8,1,8,0,3,0,0,0,0,0,0,4,1,10,46,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
7425,2,0,0,0,0,1,0,35,0,0,0,0,1,0,4,35,0,0,0,0,1,0,1,3,0,2,10,0,3,0,0,0,0,0,0,0,2,11,48,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
7426,1,0,1,0,0,0,0,37,0,1,0,0,0,0,4,41,0,1,0,0,0,0,1,3,0,1,11,0,3,0,0,0,0,0,0,0,1,2,42,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
7428,3,0,1,0,0,0,0,27,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,3,0,2,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,99,4,1,2,?
7429,8,0,1,0,0,0,0,22,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,3,7,2,1,0,1,0,0,0,0,0,0,10,1,0,40,2,0,0,0,0,0,0,2,21,1,1,1,99,2,99,4,1,1,?
7430,10,0,0,1,0,0,0,35,0,0,1,0,0,0,4,38,1,0,1,0,0,0,1,3,8,2,1,0,1,0,0,0,0,0,0,2,1,1,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,6,2,1,?
7431,8,0,0,0,0,0,1,40,0,0,0,0,0,1,1,40,0,0,?,?,0,1,?,3,10,2,0,20,3,0,0,1,0,0,0,?,1,3,40,?,0,0,1,0,0,0,2,21,1,1,1,1,2,4,5,1,1,?
7432,1,0,1,0,0,0,0,36,0,1,0,0,0,0,2,37,0,1,0,0,0,0,1,4,1,1,13,5,?,0,0,0,0,0,0,2,1,11,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
7433,4,0,0,0,0,1,0,29,0,0,0,0,1,0,4,31,0,1,0,0,0,0,1,3,6,1,2,0,?,0,0,0,0,0,0,6,1,9,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
7434,7,0,1,0,0,0,0,26,0,1,0,0,0,0,4,28,0,1,0,0,0,0,1,3,0,2,7,0,3,0,0,0,0,0,0,0,1,2,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
7435,9,0,0,1,0,0,0,25,0,0,1,0,0,0,4,25,?,0,?,0,?,0,?,3,0,2,0,0,1,0,0,0,0,0,0,28,?,?,30,?,0,0,0,0,0,0,2,21,1,1,1,1,99,99,3,1,1,?
7438,10,0,1,1,0,0,0,27,0,0,1,0,0,0,4,19,?,0,?,0,?,?,3,5,2,2,1,0,1,0,1,1,0,0,1,8,?,0,0,?,0,1,1,0,0,1,1,21,1,1,1,1,2,99,8,1,1,?
7439,7,0,1,1,0,0,0,24,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,4,2,1,?,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,4,4,1,2,?
7441,6,0,1,0,0,0,0,34,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,0,1,12,0,2,0,0,0,0,0,0,0,1,11,?,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,?
7442,6,0,1,0,0,0,0,27,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,0,2,4,10,3,0,0,0,0,0,0,2,2,1,40,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,6,1,1,?
7444,7,0,1,0,0,0,0,35,0,1,0,0,0,0,1,35,0,1,0,0,0,0,1,3,3,1,11,?,2,0,0,0,0,0,0,3,1,2,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
7445,4,1,0,0,0,0,0,23,1,0,0,0,0,0,3,30,1,0,0,0,0,0,2,2,0,2,11,0,3,0,0,0,0,0,0,0,2,13,0,3,0,0,0,0,0,0,1,21,1,?,1,99,2,99,4,1,1,?
7446,1,0,1,0,0,0,0,33,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,4,1,1,2,0,3,0,0,0,0,0,0,1,1,8,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
7448,10,0,0,1,0,0,0,35,0,0,1,0,0,0,4,33,0,0,1,0,0,0,1,3,1,?,0,0,1,0,0,0,0,0,0,5,2,1,40,1,0,0,0,0,0,0,1,21,1,1,1,1,99,99,6,1,1,?
7449,4,0,1,0,0,0,0,34,0,1,0,0,0,0,1,35,0,0,0,0,1,0,1,3,2,2,2,30,3,0,0,0,0,0,0,0,2,0,60,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
7450,8,1,0,0,0,0,0,27,1,0,0,0,0,0,4,43,1,0,0,0,0,0,1,3,2,2,1,0,3,0,1,0,0,0,1,2,1,4,50,1,0,1,0,0,0,1,1,21,1,1,1,1,2,99,6,1,1,?
7451,5,0,1,0,0,0,0,29,0,1,0,0,0,0,4,31,0,1,0,0,0,0,1,3,1,1,2,0,3,0,0,0,0,0,0,7,1,2,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
7452,2,0,1,0,0,0,0,39,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,4,0,2,14,0,3,0,0,0,0,0,0,0,2,14,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
7455,5,0,1,0,0,0,0,33,0,1,0,0,0,0,2,39,0,1,0,0,0,0,1,3,3,1,9,22,3,0,0,0,0,0,0,3,1,8,49,3,0,0,0,0,0,0,1,21,1,1,1,99,2,4,4,1,1,?
7457,6,0,0,0,0,1,0,33,0,0,0,0,1,0,2,32,0,0,0,0,1,0,1,3,0,1,9,25,3,0,0,0,0,0,0,3,1,10,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
7459,6,0,1,1,0,0,0,29,0,1,1,0,0,0,4,26,0,1,0,0,0,0,1,4,1,2,1,0,1,0,0,0,0,0,0,1,2,0,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,?
7460,8,0,0,1,0,0,0,30,0,0,1,0,0,0,1,25,0,0,1,0,0,0,1,3,3,2,3,40,3,0,0,0,0,0,1,0,2,0,60,3,0,0,0,0,0,1,1,21,1,1,1,1,2,4,6,1,1,?
7462,3,1,1,0,0,0,0,37,1,1,0,0,0,0,2,38,0,1,0,0,0,0,1,3,4,?,4,0,1,0,0,0,0,0,0,?,1,2,105,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,?
7463,9,0,1,0,0,0,0,29,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,3,1,2,0,0,2,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,99,99,5,1,2,?
7464,9,0,1,0,0,0,0,30,0,1,0,0,0,0,4,31,0,1,0,0,0,0,1,3,2,1,2,0,3,0,0,0,0,0,0,0,1,8,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
7465,8,0,1,1,0,0,1,22,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,4,7,2,1,0,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,4,6,1,2,?
7466,4,0,1,0,0,0,0,33,?,1,0,?,?,0,2,37,0,1,0,0,0,0,1,3,22,1,6,0,?,0,0,0,0,0,0,2,1,12,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
7467,9,0,1,1,0,0,0,30,0,1,1,0,0,0,4,26,0,0,0,0,0,0,4,4,0,2,0,0,2,1,0,0,1,0,0,0,2,?,0,1,1,0,0,1,0,0,2,21,1,1,1,1,99,99,11,1,1,?
7468,9,0,1,1,0,0,0,22,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,3,0,2,1,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,4,3,1,2,?
7469,3,0,0,0,0,1,0,39,1,0,0,0,0,0,2,39,0,0,0,1,1,0,4,5,0,1,11,5,3,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,?
7470,3,0,1,0,0,0,0,31,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,3,1,1,11,0,3,0,0,0,0,0,0,5,1,11,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
7471,8,0,1,0,0,0,0,20,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,3,0,2,1,0,2,0,0,1,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,99,4,1,2,?
7472,4,1,0,0,0,0,0,31,1,0,0,0,0,0,1,31,1,0,0,0,0,0,1,3,2,1,10,40,3,0,0,0,0,0,0,2,1,11,40,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,4,1,1,?
7474,1,0,1,0,0,0,0,42,1,0,?,0,0,0,1,45,0,1,0,0,0,0,1,4,0,1,11,14,3,0,0,0,0,0,0,?,2,12,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
7478,2,0,1,0,0,0,0,23,0,1,0,0,0,0,2,?,?,?,?,?,?,?,?,3,20,2,0,8,3,0,0,1,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,4,5,1,2,?
7480,6,1,0,0,0,0,0,36,1,0,0,0,0,0,4,48,1,0,0,0,0,0,1,3,3,1,11,0,3,0,0,0,0,0,0,5,1,11,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
7482,8,0,1,0,0,0,0,17,0,1,0,0,0,0,4,22,0,1,0,0,0,0,2,4,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,21,1,?,1,1,99,99,6,1,1,?
7483,8,0,0,1,0,0,0,47,0,0,1,0,0,0,1,?,?,?,?,?,?,?,?,3,0,2,0,50,1,0,1,0,0,0,1,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,4,5,1,2,?
7484,5,0,0,0,0,1,0,34,0,0,0,0,1,0,4,34,0,0,0,0,1,0,1,2,2,1,3,0,2,0,0,0,0,0,0,4,1,0,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
7485,6,0,1,0,0,0,0,31,0,1,0,0,0,0,1,32,0,1,0,0,0,0,1,4,0,1,2,40,2,0,0,0,0,0,0,2,?,1,60,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,7,1,1,?
7486,3,0,1,1,0,0,0,32,0,1,0,0,0,0,4,33,0,0,?,0,0,0,1,4,8,1,3,0,3,0,0,0,0,0,0,4,1,0,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,5,1,1,?
7487,6,0,1,0,0,0,0,34,0,1,0,0,0,0,1,32,0,1,0,0,0,0,2,4,0,2,4,40,2,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
7488,7,0,1,0,0,0,0,35,0,1,0,0,0,0,4,34,0,1,0,0,0,1,1,4,0,1,8,0,2,0,0,0,0,0,0,3,1,3,60,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,?
7489,6,0,1,0,0,0,0,35,0,1,0,0,0,0,4,31,0,1,0,0,0,0,1,2,3,2,13,0,3,0,0,0,0,0,0,4,2,11,48,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
7490,10,0,1,0,0,0,0,24,0,1,0,0,0,0,4,24,0,1,0,0,0,0,1,3,0,2,6,0,1,0,0,0,0,0,0,0,2,0,40,1,0,0,0,0,0,0,1,21,1,1,1,1,2,99,5,1,1,?
7491,2,0,1,0,0,0,0,30,0,1,0,0,0,0,2,33,0,1,0,0,0,0,1,4,0,1,12,8,3,0,0,0,0,0,0,3,1,11,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
7493,7,0,1,0,0,0,0,18,0,1,0,0,0,0,2,25,0,1,0,0,0,0,1,4,0,2,2,40,1,0,0,0,0,0,0,1,2,8,60,3,0,0,0,0,0,0,2,21,1,1,1,1,99,99,3,1,1,?
7496,8,0,0,1,0,0,0,25,0,0,1,?,0,0,?,21,0,?,1,0,0,0,4,2,?,?,?,0,?,0,0,0,0,0,0,0,2,0,0,?,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
7497,9,0,1,0,0,0,0,30,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,3,0,2,2,0,2,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,99,2,4,2,1,2,?
7498,2,0,0,0,0,1,0,29,0,0,0,0,1,0,2,30,0,0,0,0,1,0,1,4,2,1,11,23,3,0,0,0,0,0,0,1,1,12,55,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
7499,8,0,0,1,0,0,0,27,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,2,3,?,?,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,99,4,2,2,?
7500,8,0,1,0,0,0,1,27,0,1,0,0,0,0,4,29,0,0,0,0,0,1,1,3,4,2,0,0,2,0,0,0,0,0,0,4,2,8,40,1,0,0,0,0,0,0,1,21,1,1,1,1,2,99,5,1,1,?
7501,9,0,1,0,0,0,0,30,0,1,0,0,0,0,1,31,0,1,0,0,0,0,1,3,0,1,7,?,2,0,0,0,0,0,0,0,1,8,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,?
7502,10,0,0,1,0,0,0,?,?,?,?,?,?,?,?,21,0,0,1,0,0,0,4,2,?,?,?,0,?,0,0,0,0,0,0,1,2,0,0,2,0,0,1,0,0,0,2,31,1,1,?,1,99,99,7,1,3,?
7503,5,0,1,1,0,0,0,31,0,1,0,0,0,0,4,33,0,1,1,0,0,0,1,3,0,2,11,0,1,0,0,0,0,0,0,0,2,8,60,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
7504,6,0,1,0,0,0,0,30,0,1,0,0,0,0,2,41,0,1,0,0,0,0,1,3,2,1,2,14,3,0,0,0,0,0,0,4,1,8,40,?,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
7506,5,0,1,0,0,0,0,35,0,1,0,0,0,0,4,42,0,1,0,0,0,0,1,2,1,1,11,0,3,0,0,0,0,0,0,3,1,11,48,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
7507,10,0,0,1,0,0,0,35,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,3,5,2,0,0,1,0,0,1,1,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,0,1,99,99,99,7,1,2,?
7508,8,0,1,0,0,0,0,34,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,3,2,1,11,0,3,0,0,0,0,0,0,2,1,11,40,3,0,0,0,0,0,0,1,21,1,1,1,99,2,99,3,1,1,?
7512,1,0,1,0,0,0,0,33,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,3,2,1,11,0,3,0,0,0,0,0,0,?,1,6,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,?
7513,10,0,1,1,0,0,0,?,?,?,?,?,?,?,?,34,0,1,1,0,0,0,1,3,?,?,?,0,?,0,0,0,0,0,0,2,2,2,60,1,0,0,0,0,0,0,2,31,1,1,?,1,2,99,5,2,3,?
7515,8,0,1,0,0,0,0,27,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,3,2,2,11,0,3,0,0,0,0,0,0,1,2,11,48,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
7516,5,0,0,0,0,1,0,29,0,0,0,0,1,0,1,32,0,0,0,0,1,0,1,4,2,2,3,30,3,0,0,0,0,0,0,2,2,11,30,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
7517,1,0,1,0,0,0,0,37,0,1,0,0,0,0,1,36,0,1,0,0,0,0,1,3,3,1,11,40,3,0,0,0,0,0,0,3,1,13,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
7519,3,0,0,0,0,0,0,23,0,0,0,1,1,0,4,38,0,0,0,0,1,0,1,4,3,1,4,0,3,0,0,0,0,0,0,1,2,13,?,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
7521,7,0,1,0,0,0,0,16,0,1,0,0,0,0,2,?,?,?,?,?,?,?,?,4,0,2,0,0,1,1,1,1,0,1,1,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,4,6,1,2,?
7522,7,0,1,0,0,0,0,23,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,2,2,2,2,0,2,0,0,0,0,0,0,2,2,2,42,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
7523,10,0,0,1,0,0,0,27,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,3,1,2,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,99,99,4,1,2,?
7525,4,0,1,0,0,0,0,32,0,0,0,0,1,0,2,34,0,1,0,0,0,0,1,4,9,1,10,1,3,0,0,0,0,0,0,9,1,8,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
7526,1,0,1,0,0,0,0,38,0,1,0,0,0,0,2,36,0,1,0,0,0,0,1,4,0,1,6,40,2,0,0,0,0,0,0,2,1,11,55,?,0,0,0,0,0,0,2,21,1,1,1,1,2,4,7,1,1,?
7528,1,0,1,0,0,0,0,24,0,1,0,0,0,0,4,29,?,?,1,0,0,?,1,2,3,2,2,0,1,0,0,0,0,0,0,0,2,2,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,?
7529,2,0,1,0,0,0,1,38,0,0,0,0,0,1,2,43,0,1,0,0,0,0,1,4,0,1,7,20,2,0,0,0,0,0,0,3,1,4,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
7530,5,0,1,1,0,0,0,29,0,1,0,0,0,0,4,31,0,1,1,0,0,0,1,3,1,2,7,0,2,0,0,0,0,0,0,0,2,9,60,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
7531,4,1,0,0,0,0,0,35,1,0,0,0,0,0,1,32,1,0,0,0,0,0,1,4,0,2,11,37,3,0,0,0,0,0,0,0,2,13,?,3,0,0,0,0,0,0,2,21,1,1,1,99,2,99,4,1,1,?
7533,4,0,1,0,1,0,0,34,0,1,0,0,0,0,4,33,0,0,0,0,1,0,1,3,2,1,11,0,3,0,0,0,0,0,0,2,1,13,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
7534,10,0,0,1,0,0,0,25,0,0,1,0,0,0,4,26,0,0,1,0,0,0,4,4,2,2,8,0,1,0,0,1,0,0,1,0,2,8,60,3,0,0,1,0,0,1,2,21,1,1,1,1,2,99,4,1,1,?
7535,10,0,0,0,0,0,1,30,0,0,0,0,0,1,4,28,0,0,0,0,0,1,3,3,0,2,2,0,2,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,6,1,1,?
7538,8,0,0,1,0,0,0,22,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,4,15,2,11,0,1,0,0,1,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,99,2,99,5,1,2,?
7539,10,0,1,0,0,0,0,37,?,?,?,0,1,0,?,34,0,1,0,0,0,0,1,3,?,?,8,0,3,0,0,0,0,0,0,9,1,10,?,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
7540,6,0,1,1,0,0,0,19,0,1,1,0,0,0,4,?,?,?,?,?,?,?,?,2,0,?,8,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,99,3,1,2,?
7541,4,0,1,0,0,0,0,29,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,4,5,1,2,0,3,0,0,0,0,0,0,5,1,1,?,3,0,0,0,0,0,0,1,21,1,1,1,99,2,99,5,1,1,?
7544,2,0,1,0,0,0,0,32,0,1,0,0,0,0,2,31,0,0,0,1,1,0,1,4,1,1,10,0,3,0,0,0,0,0,0,1,1,13,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
7545,10,0,0,0,0,0,1,24,0,0,0,0,0,1,4,?,?,?,?,?,?,?,?,4,0,2,2,0,1,0,0,1,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,99,6,2,2,?
7546,4,0,1,0,0,0,0,30,0,1,0,0,0,0,4,24,0,1,0,0,0,0,1,3,2,2,7,0,1,0,0,0,0,0,0,3,2,1,45,1,0,0,0,0,0,0,1,21,1,1,1,99,2,4,5,1,1,?
7548,1,0,0,0,0,1,0,31,0,1,0,0,0,0,2,37,0,0,0,0,1,0,1,3,2,1,11,8,3,0,0,0,0,0,0,2,1,8,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
7550,8,1,1,0,0,0,0,27,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,3,0,2,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,99,3,1,2,?
7551,2,0,1,0,0,0,0,29,0,1,0,0,0,0,1,32,0,1,0,0,0,0,1,3,2,1,3,40,3,0,0,0,0,0,0,2,1,1,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
7552,6,0,0,0,0,1,0,34,0,0,0,0,1,0,4,39,0,0,0,0,1,0,1,3,6,2,2,0,2,0,0,0,0,0,0,2,2,0,50,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,?
7553,7,0,0,0,0,1,0,34,0,1,0,0,0,0,2,39,0,0,0,0,1,0,1,3,3,2,0,0,3,0,0,0,0,0,0,3,1,1,40,3,0,0,0,0,0,0,1,21,1,1,1,99,2,99,5,1,1,?
7556,7,0,1,0,0,0,0,31,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,3,3,2,3,0,1,0,0,0,0,0,0,3,2,1,50,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,?
7557,8,0,1,0,0,0,0,35,0,1,0,0,0,0,4,39,0,1,0,0,0,0,1,3,0,2,7,0,3,0,0,0,0,0,0,0,2,10,65,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
7559,7,0,1,0,0,0,0,23,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,3,1,2,9,16,3,0,0,0,0,0,0,0,2,4,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
7560,10,0,0,1,0,0,0,27,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,2,6,2,1,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,99,99,4,1,2,?
7561,7,0,1,1,0,0,0,31,0,1,0,0,0,0,4,28,0,1,1,0,0,0,1,4,3,1,1,24,2,0,0,0,0,0,0,3,1,10,48,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,6,1,1,?
7562,2,0,1,0,0,0,0,26,0,1,0,0,0,0,2,34,0,1,0,0,0,0,1,3,1,1,10,5,1,0,0,0,0,0,0,1,1,8,40,1,0,0,0,0,0,0,2,21,1,1,1,99,2,4,4,1,1,?
7563,7,0,1,0,0,0,0,35,0,?,0,0,0,0,2,37,0,1,0,0,0,0,1,3,2,1,?,0,2,0,0,0,0,0,0,2,1,11,50,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
7565,5,0,1,1,0,0,0,33,0,1,0,0,0,0,4,37,0,1,1,0,0,0,1,3,2,1,13,0,3,0,0,0,0,0,0,2,1,9,?,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
7567,2,0,1,0,0,0,0,32,0,1,0,0,0,0,4,35,0,0,0,0,1,0,1,4,2,1,1,0,3,0,0,0,0,0,0,2,1,2,60,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,?
7568,5,0,1,0,0,0,0,23,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,4,21,2,3,0,3,0,0,1,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,4,7,1,2,?
7569,3,0,1,0,0,0,0,32,0,1,0,0,0,0,2,35,0,1,0,0,0,0,1,3,2,1,8,20,3,0,0,0,0,0,0,2,1,12,55,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
7571,2,0,1,0,0,0,0,35,0,1,0,0,0,0,2,39,0,1,0,0,0,0,1,3,4,2,8,20,3,0,0,0,0,0,0,6,2,9,70,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
7572,8,0,1,1,0,0,0,37,0,1,0,0,0,0,4,42,0,1,1,0,0,0,1,3,0,1,1,0,2,0,0,0,0,0,0,1,1,8,41,2,0,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,?
7573,2,0,1,0,0,0,0,29,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,5,0,1,?,0,3,0,0,0,0,0,0,0,1,8,56,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,?
7574,10,0,1,0,0,0,0,26,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,3,0,2,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,?,1,1,99,99,2,1,2,?
7575,10,1,0,0,0,0,0,35,1,0,0,0,0,0,4,38,1,0,0,0,0,0,2,3,2,2,0,0,3,1,0,0,0,1,0,2,2,4,0,3,1,0,0,0,1,0,1,21,1,1,1,1,2,4,10,1,1,?
7576,3,0,0,0,0,1,0,38,0,0,0,0,1,0,4,?,?,?,?,?,?,?,?,4,5,1,9,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,4,2,1,2,?
