"","id","NZDep","ch_asian","ch_euro","ch_maori","ch_melaa","ch_other","ch_pacific","m_age","m_asian","m_euro","m_maori","m_melaa","m_other","m_pacific","m_wklfs","d_age","d_asian","d_euro","d_maori","d_melaa","d_other","d_pacific","d_wklfs","bedroom","m_years","m_tenure","m_edu","m_work_hour","m_smoke","m_income7","m_income8","m_income9","m_income10","m_income11","m_income12","d_years","d_tenure","d_edu","d_work_hour","d_smoke","d_income7","d_income8","d_income9","d_income10","d_income11","d_income12","ch_sex","child_family","d_family_role","heat_fuel","m_family_rol","telecom1","telecom2","telecom4","usual_resdnt","twin","singpar","total_income","NA"
"6129",8045,"5","0","1","1","0","0","0",20,"0","1","0","0","0","0","4",24,"0","0","1","0","0","0","1","3",2,"2","2",2,"2","0","0","0","0","0","0",14,"2","0",64,"1","0","0","0","0","0","0","2","21","1","1","1","99","99","99","5","1","1","12",64
"6130",8046,"9","0","1","1","0","0","0",8,"0","1","0","0","0","0","4",10,"0","1","1","0","0","0","1","2",2,"2","2",2,"1","0","0","0","0","0","0",2,"2","9",23,"2","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","12",23
"6131",8048,"8","0","1","0","0","1","0",15,"0","0","0","0","1","0","4",20.7955357142857,"0","1","0","0","0","0","4","3",14,"2","8",2,"3","0","0","0","0","0","0",11.7881744970716,"2","10",2,"3","0","0","0","0","0","0","1","31","1","1","1","1","1","1","2","1","2","5",2
"6132",8049,"1","0","1","0","0","0","0",23,"0","1","0","0","0","0","4",20,"0","0","0","0","1","0","1","3",2,"1","2",2,"3","0","0","0","0","0","0",2,"1","8",43,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","13",43
"6133",8050,"8","0","1","0","0","0","0",19,"0","1","0","0","0","0","4",19,"0","1","0","0","0","0","1","3",23.5151098879602,"1","2",2,"2","0","0","0","0","0","0",25,"1","8",53,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","5","1","1","12",53
"6134",8052,"5","0","1","0","0","0","0",17,"0","1","0","0","0","0","4",20,"0","1","0","0","0","0","1","4",32,"1","10",2,"3","0","0","0","0","0","0",37,"1","9",48,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","5","1","1","12",48
"6135",8054,"6","0","1","0","0","0","0",22,"0","1","0","0","0","0","1",25,"0","1","0","0","0","0","1","3",14,"1","11",44,"3","0","0","0","0","0","0",14,"1","3",73,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","13",73
"6136",8055,"8","0","1","1","0","0","0",13,"0","1","1","0","0","0","4",9,"0","0","1","0","0","0","1","3",2,"2","0",2,"1","0","0","0","0","0","0",3,"1","0",43,"1","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","11",43
"6137",8056,"9","1","1","0","0","1","0",20,"1","0","0","0","0","0","4",19,"0","1","0","0","0","0","1","3",25,"2","8",2,"3","0","0","0","0","0","0",36,"2","1",69,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","12",69
"6138",8057,"10","0","1","1","0","0","1",26,"0","0","1","0","0","0","4",22.895,"0","0","1","0","0","1","4","3",32,"2","0",2,"1","0","0","0","0","0","0",19.3594047619048,"2","0",2,"1","0","0","0","0","0","0","2","31","1","1","1","1","1","1","4","1","2","5",2
"6139",8060,"4","0","1","0","0","0","0",18,"0","1","0","0","0","0","2",18,"0","1","0","0","0","0","1","3",14,"1","9",4,"3","0","0","0","0","0","0",14,"1","9",53,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","13",53
"6140",8061,"3","0","1","1","0","0","0",16,"0","0","1","0","0","0","4",19,"0","1","1","0","0","0","2","2",25,"2","9",2,"1","0","0","0","0","0","0",25,"2","0",2,"1","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","6",2
"6141",8062,"6","0","1","0","0","0","0",22,"0","1","0","0","0","0","4",25,"0","1","0","0","0","0","1","3",2,"2","4",2,"3","0","0","0","0","0","0",14,"2","10",69,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","12",69
"6142",8064,"4","0","0","0","0","1","0",21,"0","1","0","0","0","0","4",19,"0","0","0","0","1","0","1","3",2,"2","3",2,"3","0","0","0","0","0","0",2,"2","3",69,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","13",69
"6143",8065,"4","0","0","0","0","1","0",20,"0","0","0","0","1","0","2",22,"0","1","0","0","1","0","4","4",14,"2","11",4,"3","0","0","0","0","0","0",14,"1","10",2,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","5","1","1","10",2
"6144",8066,"5","0","1","0","0","0","0",23,"0","1","0","0","0","0","2",20,"0","1","0","0","0","0","1","3",32,"1","10",26,"3","0","0","0","0","0","0",25,"1","1",43,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","5","1","1","13",43
"6145",8067,"2","0","1","0","0","0","0",17,"0","1","0","0","0","0","1",17,"0","0","0","0","1","0","1","3",14,"1","2",44,"2","0","0","0","0","0","0",3,"1","10",43,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","13",43
"6146",8069,"5","0","1","1","0","0","0",19,"0","1","1","0","0","0","4",17,"0","0","1","0","0","0","1","3",2,"2","2",2,"3","0","0","0","0","0","0",2,"2","1",64,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","12",64
"6147",8071,"1","0","1","0","0","0","0",21,"0","1","0","0","0","0","4",22,"0","1","0","0","0","0","1","4",25,"1","2",2,"3","0","0","0","0","0","0",36,"1","11",48,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","14",48
"6148",8072,"8","0","0","0","0","1","0",19,"0","0","0","0","1","0","2",26,"0","0","0","0","1","0","1","2",3,"2","12",43,"3","0","0","0","0","0","0",37,"2","8",53,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","14",53
"6149",8074,"1","0","1","0","0","0","0",16,"0","1","0","0","0","0","4",19,"0","1","0","0","0","0","1","4",25,"2","7",2,"2","0","0","0","0","0","0",25,"1","1",53,"3","0","0","0","0","0","0","2","21","1","1","1","99","99","99","5","1","1","13",53
"6150",8075,"10","0","0","0","0","0","1",11,"0","0","0","0","0","1","4",18,"0","0","0","0","0","1","1","3",30,"1","8",2,"1","0","0","0","0","0","0",34,"2","0",47,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","7","1","1","10",47
"6151",8076,"1","0","1","0","0","0","0",26,"0","1","0","0","0","0","4",28,"0","1","0","0","0","0","1","4",14,"1","11",2,"3","0","0","0","0","0","0",39,"1","11",43,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","5","1","1","14",43
"6152",8077,"4","0","1","0","0","0","0",25,"0","1","0","0","0","0","4",26,"0","1","0","0","0","0","1","3",7,"1","0",2,"3","0","0","0","0","0","0",7,"1","8",43,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","13",43
"6153",8078,"10","0","0","0","0","0","1",11,"0","0","0","0","0","1","2",15,"0","0","0","0","0","1","1","2",14,"2","4",2,"1","0","0","0","0","0","0",3,"2","8",48,"3","0","0","0","0","0","0","2","21","1","1","1","99","99","99","3","1","1","12",48
"6154",8080,"4","0","1","0","0","0","0",16,"0","1","0","0","0","0","4",17,"0","1","0","0","0","0","1","3",25,"2","7",2,"2","0","0","0","0","0","0",25,"2","1",69,"1","0","0","0","0","0","0","1","21","1","1","1","99","99","99","4","1","1","11",69
"6155",8081,"7","0","1","1","0","0","0",6,"0","1","1","0","0","0","4",11.4146666666667,"0","1","1","0","0","0","4","5",3,"2","0",2,"1","0","1","1","0","0","0",7.38628758169935,"2","0",2,"1","0","0","0","0","0","0","2","31","1","1","1","1","1","1","6","1","2","8",2
"6156",8082,"2","0","1","0","0","0","0",17,"0","1","0","0","0","0","1",19,"0","1","0","0","0","0","1","3",3,"2","12",35,"3","0","0","0","0","0","0",3,"2","13",58,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","12",58
"6157",8083,"1","0","1","0","0","0","0",15,"0","1","0","0","0","0","4",20,"0","1","0","0","0","0","1","4",2,"1","9",2,"2","0","0","0","0","0","0",34,"1","2",48,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","14",48
"6158",8084,"8","0","0","1","0","0","1",6,"0","0","0","0","0","1","4",4,"0","1","1","0","0","0","1","3",2,"2","1",2,"3","0","1","0","0","1","0",5,"2","11",2,"3","0","1","0","0","1","0","1","21","1","1","1","1","1","1","8","1","1","4",2
"6159",8085,"7","0","1","0","0","0","0",22,"0","1","0","0","0","0","4",18,"0","1","0","0","0","0","1","3",24.489597687973,"1","10",2,"3","0","0","0","0","0","0",36,"1","8",48,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","13",48
"6160",8086,"4","0","1","0","0","0","1",19,"0","1","0","0","0","0","4",18,"0","0","0","0","0","1","1","3",25,"1","11",2,"2","0","0","0","0","0","0",39,"1","0",56,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","5","1","1","13",56
"6161",8087,"5","0","1","1","0","0","0",4,"0","1","1","0","0","0","4",12.3294458874459,"0","1","1","0","0","0","4","3",2,"2","2",4,"2","1","0","1","0","0","0",8.69785714285714,"2","0",2,"1","0","0","0","0","0","0","2","31","1","1","1","1","1","1","4","1","2","8",2
"6162",8088,"10","0","1","0","0","0","0",25,"0","1","0","0","0","0","4",21,"0","1","0","0","0","0","1","4",2,"1","4",2,"1","0","0","0","0","0","0",2,"2","1",43,"1","0","0","0","0","0","0","2","21","1","1","1","1","1","1","6","1","1","13",43
"6163",8089,"1","0","1","0","0","0","0",19,"0","1","0","0","0","0","2",28,"0","1","0","0","0","0","1","4",31,"1","11",9,"1","0","0","0","0","0","0",34,"1","0",53,"2","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","13",53
"6164",8090,"7","0","1","0","0","0","0",16,"0","1","0","0","0","0","4",12,"0","0","0","0","1","0","1","3",3,"1","2",2,"3","0","0","0","0","0","0",3,"1","8",40,"1","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","13",40
"6165",8091,"7","0","1","0","0","0","0",7,"0","1","0","0","0","0","4",7,"0","1","0","0","0","0","2","2",2,"2","11",2,"3","0","0","0","0","0","0",2,"2","9",2,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","9",2
"6166",8092,"3","0","1","0","0","0","0",23,"0","1","0","0","0","0","2",24,"0","1","0","0","0","0","1","4",25,"1","1",77,"2","0","0","0","0","0","0",14,"1","8",48,"2","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","13",48
"6167",8093,"7","0","1","0","0","0","0",16,"0","1","0","0","0","0","4",23,"0","1","0","0","0","0","1","2",2,"2","2",2,"2","0","0","0","0","0","0",2,"2","2",43,"2","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","12",43
"6168",8094,"4","1","1","1","0","0","0",26,"0","1","0","0","0","0","2",21.145,"0","1","1","0","0","0","4","1",2,"2","2",72,"2","0","0","0","0","0","0",12.6505555555556,"2","0",2,"1","0","0","0","0","0","0","2","31","1","1","1","1","1","1","3","1","2","7",2
"6169",8095,"5","0","1","0","0","0","0",27,"0","1","0","0","0","0","4",23,"0","1","0","0","0","0","1","4",32,"1","1",2,"1","0","0","0","0","0","0",39,"1","1",43,"2","0","0","0","0","0","0","1","21","1","1","1","1","1","1","5","1","1","12",43
"6170",8096,"5","0","1","0","0","0","0",26,"0","1","0","0","0","0","1",25.1259310776942,"0","1","0","0","0","0","4","3",33,"1","10",60,"2","0","0","0","0","0","0",17.4588863636364,"1","10",2,"3","0","0","0","0","0","0","2","31","1","1","1","1","1","1","3","1","2","4",2
"6171",8097,"4","0","1","0","0","0","0",9,"0","1","0","0","0","0","4",13,"0","1","0","0","0","0","1","3",2,"2","0",2,"3","0","0","0","0","0","0",2,"2","2",48,"1","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","12",48
"6172",8098,"10","0","0","1","0","0","0",20,"0","1","1","0","0","0","4",21,"0","0","1","0","0","0","1","4",25,"2","2",2,"1","0","0","0","0","0","0",37,"2","7",44,"1","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","10",44
"6173",8099,"6","0","1","1","0","0","0",21,"0","1","0","0","0","0","4",23,"0","0","1","0","0","0","1","3",14,"1","9",2,"3","0","0","0","0","0","0",3,"1","11",40,"2","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","14",40
"6174",8100,"7","0","1","0","0","0","0",24,"0","1","0","0","0","0","2",24,"0","1","0","0","0","0","1","3",14,"2","10",60,"2","0","0","0","0","0","0",34,"2","11",43,"2","0","0","0","0","0","0","2","21","1","1","1","1","1","1","5","1","1","12",43
"6175",8101,"3","0","1","0","0","0","0",23,"0","1","0","0","0","0","4",22,"0","1","0","0","0","0","1","4",31,"1","11",2,"3","0","0","0","0","0","0",36,"1","13",54,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","14",54
"6176",8102,"10","0","0","1","0","0","0",9,"0","0","1","0","0","0","4",11.3643333333333,"0","0","1","0","0","0","4","3",2,"2","7",2,"2","0","1","1","0","0","0",7.47216666666667,"2","0",2,"1","0","0","0","0","0","0","1","31","1","1","1","1","1","1","3","1","2","7",2
"6177",8103,"3","0","0","1","0","1","0",20,"0","0","0","0","1","0","2",33,"0","1","1","0","0","0","1","4",30,"1","11",22,"2","0","0","0","0","0","0",3,"1","3",58,"1","0","0","0","0","0","0","2","21","1","1","1","1","1","1","5","1","1","13",58
"6178",8104,"9","0","0","1","0","0","0",14,"0","0","1","0","0","0","4",11,"0","0","1","0","0","0","2","2",2,"2","0",2,"1","0","0","0","0","0","0",2,"2","0",2,"1","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","7",2
"6179",8105,"7","1","1","0","0","0","0",8,"1","1","0","0","0","0","4",16.9343484848485,"0","1","0","0","0","0","3","3",2,"2","1",2,"2","0","0","0","0","0","0",8.07071428571428,"2","0",2,"1","0","0","0","0","0","0","1","31","1","1","1","1","1","1","3","1","2","6",2
"6180",8107,"8","0","0","1","0","0","0",14,"0","0","1","0","0","0","4",14,"0","0","1","0","0","0","3","2",2,"2","1",2,"1","0","0","0","0","0","0",7.61996825396825,"2","0",2,"1","0","0","0","0","0","0","1","21","1","0","1","1","1","1","5","1","1","3",2
"6181",8109,"7","0","1","0","0","0","1",16,"0","0","0","0","0","1","4",12,"0","0","0","0","0","1","4","2",13,"2","1",2,"3","0","0","0","0","0","1",13.3327380952381,"2","0",2,"1","0","0","0","0","0","1","2","21","1","1","1","1","1","1","6","1","1","11",2
"6182",8110,"4","0","0","1","0","0","1",40,"0","1","1","0","0","0","2",44,"0","1","0","0","0","0","1","5",11,"1","1",27,"3","0","0","0","0","0","0",2,"2","0",44,"1","0","0","0","0","0","0","1","23","1","1","1","1","1","1","5","1","1","11",44
"6183",8111,"8","0","1","1","0","0","1",10,"0","1","1","0","0","0","4",17.2878333333333,"0","1","1","0","0","0","4","3",14,"2","2",2,"3","0","0","0","0","0","0",12.7621367521368,"2","0",2,"1","0","0","0","0","0","0","1","31","1","1","1","1","1","1","3","1","2","5",2
"6184",8112,"4","0","0","0","0","1","0",19,"0","1","0","0","1","0","4",17,"0","0","0","0","1","0","1","3",31,"2","2",2,"1","0","0","0","0","0","0",3,"2","0",73,"1","0","0","0","0","0","0","2","21","1","1","1","1","1","1","5","1","1","11",73
"6185",8113,"4","0","1","0","0","0","0",18,"0","1","0","0","0","0","4",12,"0","1","0","0","0","0","1","3",14,"2","1",2,"2","0","0","0","0","0","0",2,"2","2",43,"2","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","12",43
"6186",8114,"3","0","1","0","0","0","0",21,"0","1","0","0","0","0","4",29,"0","1","0","0","0","0","1","2",3,"1","4",2,"2","0","0","0","0","0","0",9,"1","1",48,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","13",48
"6187",8115,"7","1","0","0","0","0","0",15,"1","0","0","0","0","0","2",20,"1","0","0","0","0","0","2","3",25,"1","9",33,"3","0","0","0","0","0","0",25,"2","0",4,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","9",4
"6188",8116,"4","0","1","0","0","0","0",21,"0","1","0","0","0","0","4",26,"0","1","0","0","0","0","4","3",2,"1","1",2,"2","0","0","0","0","0","0",13.5484586537645,"1","0",2,"2","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","8",2
"6189",8118,"3","0","1","0","0","0","0",19,"0","1","0","0","0","0","4",18,"0","1","0","0","0","0","1","3",2,"2","11",2,"3","0","0","0","0","0","1",7.22790350877193,"2","2",48,"3","0","0","0","0","0","1","1","21","1","1","1","1","1","1","6","1","1","14",48
"6190",8119,"8","0","0","0","0","0","1",23,"0","0","0","0","0","1","1",16,"0","0","0","0","0","1","1","3",2,"2","2",44,"2","0","0","0","0","0","0",36,"2","1",48,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","5","1","1","12",48
"6191",8120,"6","1","0","0","0","0","0",16,"1","0","0","0","0","0","1",18,"1","0","0","0","0","0","1","3",14,"1","6",55,"3","0","0","0","0","0","0",36,"1","11",64,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","13",64
"6192",8121,"9","0","0","0","0","0","1",17,"0","0","0","0","0","1","4",16.405,"0","0","0","0","0","1","3","3",26,"2","5",2,"3","0","0","1","0","0","0",14.9094393939394,"2","0",2,"1","0","0","0","0","0","0","1","31","1","1","1","1","1","1","5","1","2","8",2
"6193",8123,"9","0","0","0","0","0","1",22,"0","0","0","0","0","1","4",21,"0","0","0","0","0","1","2","3",2,"2","1",2,"3","0","0","0","0","0","0",39,"2","0",3,"3","0","0","0","0","0","0","1","21","1","1","1","99","99","99","7","1","1","7",3
"6194",8124,"2","0","0","0","0","0","1",13,"0","0","0","0","0","1","4",14,"0","0","0","0","0","1","4","4",32,"1","8",2,"3","0","0","0","0","0","0",2,"2","3",2,"1","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","7",2
"6195",8126,"3","0","0","0","0","1","0",22,"0","0","0","0","1","0","2",24,"0","0","0","0","1","0","1","4",14,"1","8",15,"3","0","0","0","0","0","0",34,"1","10",45,"2","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","13",45
"6196",8129,"2","0","1","0","0","1","0",14,"0","1","0","0","1","0","4",18.259119047619,"0","1","0","0","0","0","4","2",2,"2","8",2,"3","0","0","0","0","0","0",10.1441984126984,"2","10",2,"3","0","0","0","0","0","0","2","31","1","1","1","1","1","1","2","1","2","5",2
"6197",8130,"3","0","1","0","0","0","0",18,"0","1","0","0","0","0","4",19,"0","1","0","0","0","0","1","3",14,"1","11",2,"3","0","0","0","0","0","0",36,"1","10",53,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","13",53
"6198",8131,"7","0","1","0","0","1","0",16,"0","1","0","0","1","0","2",17,"0","1","0","0","0","0","1","3",14,"1","1",2,"1","0","0","0","0","0","0",2,"1","10",47,"2","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","13",47
"6199",8132,"7","0","1","0","0","0","0",18,"0","1","0","0","0","0","1",16,"0","1","0","0","0","0","1","3",30,"1","3",32.4447155645524,"3","0","0","0","0","0","0",36,"1","3",43,"2","0","0","0","0","0","0","1","21","1","1","1","1","1","1","5","1","1","13",43
"6200",8134,"2","0","1","0","0","0","0",24,"0","1","0","0","0","0","4",24,"0","1","0","0","0","0","1","3",3,"1","1",2,"2","0","0","0","0","0","0",3,"1","2",45,"2","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","14",45
"6201",8135,"2","0","1","0","0","0","0",13,"0","1","0","0","0","0","4",14,"0","1","0","0","0","0","1","3",2,"2","7",2,"3","0","0","0","0","0","0",2,"2","8",53,"1","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","12",53
"6202",8136,"1","1","0","0","0","0","0",15,"1","0","0","0","0","0","4",28,"1","0","0","0","0","0","1","3",2,"2","11",2,"3","0","0","0","0","0","0",34,"2","13",48,"1","0","0","0","0","0","0","1","21","1","1","1","1","1","1","6","1","1","10",48
"6203",8137,"2","0","1","0","0","0","0",22,"0","1","0","0","0","0","4",24,"0","1","0","0","0","0","1","4",31,"1","2",2,"3","0","0","0","0","0","0",36,"1","8",53,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","5","1","1","14",53
"6204",8139,"10","0","0","0","0","0","1",7,"0","0","0","0","0","1","4",16.0727631578947,"0","0","0","0","0","1","3","3",2,"2","1",2,"3","0","1","0","0","0","0",9.29765151515151,"2","0",2,"1","0","0","0","0","0","0","1","31","1","1","1","1","1","1","5","1","2","6",2
"6205",8140,"1","0","1","0","0","0","0",21,"0","1","0","0","0","0","4",22,"0","1","0","0","0","0","1","4",25,"1","8",2,"3","0","0","0","0","0","0",14,"1","14",2,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","14",2
"6206",8141,"7","0","0","0","0","0","1",11,"0","1","0","0","0","0","4",17,"0","0","0","0","0","1","1","4",14,"2","8",44,"1","0","1","1","1","0","0",2,"2","1",43,"1","0","1","1","1","0","1","1","21","1","1","1","1","1","1","6","1","1","13",43
"6207",8142,"3","0","0","0","0","1","0",15,"0","0","0","0","1","0","4",13,"0","1","0","0","0","0","1","2",30,"2","7",2,"2","0","0","0","0","0","0",25,"2","2",48,"1","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","9",48
"6208",8145,"5","0","1","1","0","0","0",19,"0","1","1","0","0","0","1",16,"0","1","0","0","0","0","1","4",14,"2","1",44,"1","0","0","0","0","0","0",14,"2","8",44,"2","0","0","0","0","0","0","2","23","1","1","1","1","1","1","7","1","1","12",44
"6209",8146,"2","0","1","0","0","0","0",12,"0","1","0","0","0","0","4",19,"0","1","0","0","0","0","1","3",25,"2","0",2,"2","0","0","0","0","0","0",25,"2","0",64,"1","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","11",64
"6210",8147,"3","0","0","1","0","0","0",9,"0","1","0","0","0","0","4",12.9000338827839,"0","1","1","0","0","0","3","2",2,"2","1",2,"1","0","0","0","0","0","0",6.28087675070028,"2","0",2,"1","0","0","0","0","0","0","2","31","1","1","1","1","1","1","2","1","2","8",2
"6211",8148,"4","1","0","0","0","0","0",15,"1","0","0","0","0","0","4",13,"1","0","0","0","0","0","1","3",30,"1","9",2,"3","0","0","0","0","0","0",2,"1","6",48,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","11",48
"6212",8149,"3","0","1","0","0","0","0",19,"0","1","0","0","0","0","4",20,"0","1","0","0","0","0","1","3",22.9160808765607,"1","6",2,"2","0","0","0","0","0","0",24.6711375850287,"1","8",48,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","13",48
"6213",8150,"3","0","1","0","0","0","0",14,"0","1","0","0","0","0","2",13,"0","1","0","0","0","0","1","3",30,"1","0",43,"3","0","0","0","0","0","0",39,"1","8",53,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","12",53
"6214",8151,"2","0","1","0","0","0","0",23,"0","1","0","0","0","0","4",21,"0","1","0","0","0","0","1","3",31,"1","11",2,"3","0","0","0","0","0","0",41,"1","9",58,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","14",58
"6215",8152,"1","0","0","0","0","1","0",19,"0","0","0","0","1","0","2",19,"0","0","0","0","1","0","1","4",31,"1","11",52,"3","0","0","0","0","0","0",14,"1","11",64,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","14",64
"6216",8153,"1","0","1","0","0","0","0",19,"0","1","0","0","0","0","4",27,"0","1","0","0","0","0","3","3",2,"2","13",2,"3","0","0","0","0","0","0",2,"2","10",2,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","2",2
"6217",8154,"10","0","0","1","0","0","0",11,"0","0","1","0","0","0","4",12,"0","0","1","0","0","0","4","4",33,"2","0",2,"1","1","1","1","0","0","0",14.7030952380952,"2","1",49,"1","1","1","1","0","0","0","2","21","1","1","1","1","1","1","9","1","1","10",49
"6218",8155,"1","0","1","0","0","0","0",18,"0","1","0","0","0","0","4",24,"0","1","0","0","0","0","1","4",2,"2","2",2,"3","0","0","0","0","0","0",2,"2","9",47,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","5","1","1","12",47
"6219",8156,"8","0","1","0","0","0","0",6,"0","1","0","0","0","0","4",11.4051523754024,"0","1","0","0","0","0","3","3",2,"2","0",2,"1","0","0","0","0","0","0",4.91566666666667,"2","0",2,"1","0","0","0","0","0","0","1","31","1","1","1","1","1","1","3","1","2","8",2
"6220",8157,"2","0","1","0","0","0","0",17,"0","1","0","0","0","0","4",24,"0","1","0","0","0","0","1","3",25,"1","11",2,"3","0","0","0","0","0","0",2,"1","13",44.3362628524046,"3","0","0","0","0","0","0","2","21","1","1","1","99","99","99","4","1","1","12",43.4518523774447
"6221",8159,"9","0","0","1","0","0","0",7,"0","0","1","0","0","0","4",10,"0","0","1","0","0","0","1","4",2,"2","1",2,"2","0","0","0","0","0","0",2,"2","8",42.271,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","10",42.7988737373737
"6222",8160,"2","0","1","0","0","0","0",19,"0","1","0","0","0","0","2",23,"0","1","0","0","0","0","1","6",3,"1","2",21,"1","0","0","0","0","0","0",2,"1","0",40,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","6","1","1","14",40
"6223",8161,"3","0","1","0","0","0","0",25,"0","1","0","0","0","0","2",29,"0","1","0","0","0","0","1","3",3,"2","11",72,"2","0","0","0","0","0","0",3,"2","12",53,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","13",53
"6224",8162,"7","0","1","0","0","0","0",16,"0","1","0","0","0","0","4",12,"0","1","0","0","0","0","1","3",3,"2","1",2,"2","0","0","0","0","0","0",2,"2","0",45.7066785714286,"2","0","0","0","0","0","0","1","21","1","1","1","99","99","99","5","1","1","11",46.3391123247123
"6225",8163,"6","0","1","0","0","1","0",19,"0","1","0","0","0","0","4",20,"0","1","0","0","0","0","2","3",2,"1","8",2,"2","0","0","0","0","0","0",2,"1","0",2,"2","0","0","0","0","0","0","1","21","1","1","1","99","99","99","3","1","1","11",2
"6226",8164,"6","0","1","0","0","0","0",28,"0","1","0","0","0","0","4",20,"0","1","0","0","0","0","1","3",25,"1","2",2,"3","0","0","0","0","0","0",14,"1","9",53,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","12",53
"6227",8165,"10","0","1","1","0","0","0",19,"0","1","1","0","0","0","2",22,"0","1","0","0","0","0","1","4",2,"2","8",2,"2","0","0","0","0","0","0",14,"1","2",43,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","12",43
"6228",8166,"1","0","1","0","0","0","0",22,"0","1","0","0","0","0","2",23,"0","1","0","0","0","0","1","5",14,"1","4",2,"2","0","0","0","0","0","0",3,"1","8",58,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","6","1","1","12",58
"6229",8167,"6","0","1","0","0","0","0",24,"0","1","0","0","0","0","4",18,"0","1","0","0","0","0","1","3",14,"2","1",2,"1","0","0","0","0","0","0",14,"2","6",43,"1","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","10",43
